index,0,1,2,3
12024,1良,F3良,2愚,F3良
12025,1良,F3良,2愚,2愚
12026,1良,F3良,2愚,α愚
12027,1良,F3良,2愚,β愚
12028,1良,F3良,2愚,γ愚
12029,1良,F3良,2愚,δ愚
12030,1良,F3良,2愚,2良
12031,1良,F3良,2愚,α良
12032,1良,F3良,2愚,β良
12033,1良,F3良,2愚,γ良
12034,1良,F3良,2愚,δ良
12035,1良,F3良,α愚,α愚
12036,1良,F3良,α愚,β愚
12037,1良,F3良,α愚,γ愚
12038,1良,F3良,α愚,δ愚
12039,1良,F3良,α愚,α良
12040,1良,F3良,α愚,β良
12041,1良,F3良,α愚,γ良
12042,1良,F3良,α愚,δ良
12043,1良,F3良,β愚,β愚
12044,1良,F3良,β愚,γ愚
12045,1良,F3良,β愚,δ愚
12046,1良,F3良,β愚,β良
12047,1良,F3良,β愚,γ良
12048,1良,F3良,β愚,δ良
12049,1良,F3良,γ愚,γ愚
12050,1良,F3良,γ愚,δ愚
12051,1良,F3良,γ愚,γ良
12052,1良,F3良,γ愚,δ良
12053,1良,F3良,δ愚,δ愚
12054,1良,F3良,δ愚,δ良
12055,1良,F3良,1良,F3良
12056,1良,F3良,1良,1.7愚
12057,1良,F3良,1良,2愚
12058,1良,F3良,1良,α愚
12059,1良,F3良,1良,β愚
12060,1良,F3良,1良,γ愚
12061,1良,F3良,1良,δ愚
12062,1良,F3良,1良,1良
12063,1良,F3良,1良,1.7良
12064,1良,F3良,1良,2良
12065,1良,F3良,1良,α良
12066,1良,F3良,1良,β良
12067,1良,F3良,1良,γ良
12068,1良,F3良,1良,δ良
12069,1良,F3良,1.7良,F3良
12070,1良,F3良,1.7良,2愚
12071,1良,F3良,1.7良,α愚
12072,1良,F3良,1.7良,β愚
12073,1良,F3良,1.7良,γ愚
12074,1良,F3良,1.7良,δ愚
12075,1良,F3良,1.7良,1.7良
12076,1良,F3良,1.7良,2良
12077,1良,F3良,1.7良,α良
12078,1良,F3良,1.7良,β良
12079,1良,F3良,1.7良,γ良
12080,1良,F3良,1.7良,δ良
12081,1良,F3良,2良,F3良
12082,1良,F3良,2良,α愚
12083,1良,F3良,2良,β愚
12084,1良,F3良,2良,γ愚
12085,1良,F3良,2良,δ愚
12086,1良,F3良,2良,2良
12087,1良,F3良,2良,α良
12088,1良,F3良,2良,β良
12089,1良,F3良,2良,γ良
12090,1良,F3良,2良,δ良
12091,1良,F3良,α良,β愚
12092,1良,F3良,α良,γ愚
12093,1良,F3良,α良,δ愚
12094,1良,F3良,α良,α良
12095,1良,F3良,α良,β良
12096,1良,F3良,α良,γ良
12097,1良,F3良,α良,δ良
12098,1良,F3良,β良,γ愚
12099,1良,F3良,β良,δ愚
12100,1良,F3良,β良,β良
12101,1良,F3良,β良,γ良
12102,1良,F3良,β良,δ良
12103,1良,F3良,γ良,δ愚
12104,1良,F3良,γ良,γ良
12105,1良,F3良,γ良,δ良
12106,1良,F3良,δ良,δ良
12107,1良,1.7愚,F2愚,F2愚
12108,1良,1.7愚,F2愚,F3愚
12109,1良,1.7愚,F2愚,F2良
12110,1良,1.7愚,F2愚,F3良
12111,1良,1.7愚,F2愚,1.7愚
12112,1良,1.7愚,F2愚,2愚
12113,1良,1.7愚,F2愚,α愚
12114,1良,1.7愚,F2愚,β愚
12115,1良,1.7愚,F2愚,γ愚
12116,1良,1.7愚,F2愚,δ愚
12117,1良,1.7愚,F2愚,1.7良
12118,1良,1.7愚,F2愚,2良
12119,1良,1.7愚,F2愚,α良
12120,1良,1.7愚,F2愚,β良
12121,1良,1.7愚,F2愚,γ良
12122,1良,1.7愚,F2愚,δ良
12123,1良,1.7愚,F3愚,F3愚
12124,1良,1.7愚,F3愚,F3良
12125,1良,1.7愚,F3愚,1.7愚
12126,1良,1.7愚,F3愚,2愚
12127,1良,1.7愚,F3愚,α愚
12128,1良,1.7愚,F3愚,β愚
12129,1良,1.7愚,F3愚,γ愚
12130,1良,1.7愚,F3愚,δ愚
12131,1良,1.7愚,F3愚,1.7良
12132,1良,1.7愚,F3愚,2良
12133,1良,1.7愚,F3愚,α良
12134,1良,1.7愚,F3愚,β良
12135,1良,1.7愚,F3愚,γ良
12136,1良,1.7愚,F3愚,δ良
12137,1良,1.7愚,F2良,F3愚
12138,1良,1.7愚,F2良,F2良
12139,1良,1.7愚,F2良,F3良
12140,1良,1.7愚,F2良,1.7愚
12141,1良,1.7愚,F2良,2愚
12142,1良,1.7愚,F2良,α愚
12143,1良,1.7愚,F2良,β愚
12144,1良,1.7愚,F2良,γ愚
12145,1良,1.7愚,F2良,δ愚
12146,1良,1.7愚,F2良,1.7良
12147,1良,1.7愚,F2良,2良
12148,1良,1.7愚,F2良,α良
12149,1良,1.7愚,F2良,β良
12150,1良,1.7愚,F2良,γ良
12151,1良,1.7愚,F2良,δ良
12152,1良,1.7愚,F3良,F3良
12153,1良,1.7愚,F3良,1.7愚
12154,1良,1.7愚,F3良,2愚
12155,1良,1.7愚,F3良,α愚
12156,1良,1.7愚,F3良,β愚
12157,1良,1.7愚,F3良,γ愚
12158,1良,1.7愚,F3良,δ愚
12159,1良,1.7愚,F3良,1.7良
12160,1良,1.7愚,F3良,2良
12161,1良,1.7愚,F3良,α良
12162,1良,1.7愚,F3良,β良
12163,1良,1.7愚,F3良,γ良
12164,1良,1.7愚,F3良,δ良
12165,1良,1.7愚,1.7愚,F2愚
12166,1良,1.7愚,1.7愚,F3愚
12167,1良,1.7愚,1.7愚,F2良
12168,1良,1.7愚,1.7愚,F3良
12169,1良,1.7愚,1.7愚,1.7愚
12170,1良,1.7愚,1.7愚,2愚
12171,1良,1.7愚,1.7愚,α愚
12172,1良,1.7愚,1.7愚,β愚
12173,1良,1.7愚,1.7愚,γ愚
12174,1良,1.7愚,1.7愚,δ愚
12175,1良,1.7愚,1.7愚,1.7良
12176,1良,1.7愚,1.7愚,2良
12177,1良,1.7愚,1.7愚,α良
12178,1良,1.7愚,1.7愚,β良
12179,1良,1.7愚,1.7愚,γ良
12180,1良,1.7愚,1.7愚,δ良
12181,1良,1.7愚,2愚,F3愚
12182,1良,1.7愚,2愚,F3良
12183,1良,1.7愚,2愚,2愚
12184,1良,1.7愚,2愚,α愚
12185,1良,1.7愚,2愚,β愚
12186,1良,1.7愚,2愚,γ愚
12187,1良,1.7愚,2愚,δ愚
12188,1良,1.7愚,2愚,2良
12189,1良,1.7愚,2愚,α良
12190,1良,1.7愚,2愚,β良
12191,1良,1.7愚,2愚,γ良
12192,1良,1.7愚,2愚,δ良
12193,1良,1.7愚,α愚,α愚
12194,1良,1.7愚,α愚,β愚
12195,1良,1.7愚,α愚,γ愚
12196,1良,1.7愚,α愚,δ愚
12197,1良,1.7愚,α愚,α良
12198,1良,1.7愚,α愚,β良
12199,1良,1.7愚,α愚,γ良
12200,1良,1.7愚,α愚,δ良
12201,1良,1.7愚,β愚,β愚
12202,1良,1.7愚,β愚,γ愚
12203,1良,1.7愚,β愚,δ愚
12204,1良,1.7愚,β愚,β良
12205,1良,1.7愚,β愚,γ良
12206,1良,1.7愚,β愚,δ良
12207,1良,1.7愚,γ愚,γ愚
12208,1良,1.7愚,γ愚,δ愚
12209,1良,1.7愚,γ愚,γ良
12210,1良,1.7愚,γ愚,δ良
12211,1良,1.7愚,δ愚,δ愚
12212,1良,1.7愚,δ愚,δ良
12213,1良,1.7愚,1.7良,F2愚
12214,1良,1.7愚,1.7良,F3愚
12215,1良,1.7愚,1.7良,F2良
12216,1良,1.7愚,1.7良,F3良
12217,1良,1.7愚,1.7良,2愚
12218,1良,1.7愚,1.7良,α愚
12219,1良,1.7愚,1.7良,β愚
12220,1良,1.7愚,1.7良,γ愚
12221,1良,1.7愚,1.7良,δ愚
12222,1良,1.7愚,1.7良,1.7良
12223,1良,1.7愚,1.7良,2良
12224,1良,1.7愚,1.7良,α良
12225,1良,1.7愚,1.7良,β良
12226,1良,1.7愚,1.7良,γ良
12227,1良,1.7愚,1.7良,δ良
12228,1良,1.7愚,2良,F3愚
12229,1良,1.7愚,2良,F3良
12230,1良,1.7愚,2良,α愚
12231,1良,1.7愚,2良,β愚
12232,1良,1.7愚,2良,γ愚
12233,1良,1.7愚,2良,δ愚
12234,1良,1.7愚,2良,2良
12235,1良,1.7愚,2良,α良
12236,1良,1.7愚,2良,β良
12237,1良,1.7愚,2良,γ良
12238,1良,1.7愚,2良,δ良
12239,1良,1.7愚,α良,β愚
12240,1良,1.7愚,α良,γ愚
12241,1良,1.7愚,α良,δ愚
12242,1良,1.7愚,α良,α良
12243,1良,1.7愚,α良,β良
12244,1良,1.7愚,α良,γ良
12245,1良,1.7愚,α良,δ良
12246,1良,1.7愚,β良,γ愚
12247,1良,1.7愚,β良,δ愚
12248,1良,1.7愚,β良,β良
12249,1良,1.7愚,β良,γ良
12250,1良,1.7愚,β良,δ良
12251,1良,1.7愚,γ良,δ愚
12252,1良,1.7愚,γ良,γ良
12253,1良,1.7愚,γ良,δ良
12254,1良,1.7愚,δ良,δ良
12255,1良,2愚,F3愚,F3愚
12256,1良,2愚,F3愚,F3良
12257,1良,2愚,F3愚,2愚
12258,1良,2愚,F3愚,α愚
12259,1良,2愚,F3愚,β愚
12260,1良,2愚,F3愚,γ愚
12261,1良,2愚,F3愚,δ愚
12262,1良,2愚,F3愚,2良
12263,1良,2愚,F3愚,α良
12264,1良,2愚,F3愚,β良
12265,1良,2愚,F3愚,γ良
12266,1良,2愚,F3愚,δ良
12267,1良,2愚,F3良,F3良
12268,1良,2愚,F3良,2愚
12269,1良,2愚,F3良,α愚
12270,1良,2愚,F3良,β愚
12271,1良,2愚,F3良,γ愚
12272,1良,2愚,F3良,δ愚
12273,1良,2愚,F3良,2良
12274,1良,2愚,F3良,α良
12275,1良,2愚,F3良,β良
12276,1良,2愚,F3良,γ良
12277,1良,2愚,F3良,δ良
12278,1良,2愚,2愚,F3愚
12279,1良,2愚,2愚,F3良
12280,1良,2愚,2愚,2愚
12281,1良,2愚,2愚,α愚
12282,1良,2愚,2愚,β愚
12283,1良,2愚,2愚,γ愚
12284,1良,2愚,2愚,δ愚
12285,1良,2愚,2愚,2良
12286,1良,2愚,2愚,α良
12287,1良,2愚,2愚,β良
12288,1良,2愚,2愚,γ良
12289,1良,2愚,2愚,δ良
12290,1良,2愚,α愚,α愚
12291,1良,2愚,α愚,β愚
12292,1良,2愚,α愚,γ愚
12293,1良,2愚,α愚,δ愚
12294,1良,2愚,α愚,α良
12295,1良,2愚,α愚,β良
12296,1良,2愚,α愚,γ良
12297,1良,2愚,α愚,δ良
12298,1良,2愚,β愚,β愚
12299,1良,2愚,β愚,γ愚
12300,1良,2愚,β愚,δ愚
12301,1良,2愚,β愚,β良
12302,1良,2愚,β愚,γ良
12303,1良,2愚,β愚,δ良
12304,1良,2愚,γ愚,γ愚
12305,1良,2愚,γ愚,δ愚
12306,1良,2愚,γ愚,γ良
12307,1良,2愚,γ愚,δ良
12308,1良,2愚,δ愚,δ愚
12309,1良,2愚,δ愚,δ良
12310,1良,2愚,2良,F3愚
12311,1良,2愚,2良,F3良
12312,1良,2愚,2良,α愚
12313,1良,2愚,2良,β愚
12314,1良,2愚,2良,γ愚
12315,1良,2愚,2良,δ愚
12316,1良,2愚,2良,2良
12317,1良,2愚,2良,α良
12318,1良,2愚,2良,β良
12319,1良,2愚,2良,γ良
12320,1良,2愚,2良,δ良
12321,1良,2愚,α良,β愚
12322,1良,2愚,α良,γ愚
12323,1良,2愚,α良,δ愚
12324,1良,2愚,α良,α良
12325,1良,2愚,α良,β良
12326,1良,2愚,α良,γ良
12327,1良,2愚,α良,δ良
12328,1良,2愚,β良,γ愚
12329,1良,2愚,β良,δ愚
12330,1良,2愚,β良,β良
12331,1良,2愚,β良,γ良
12332,1良,2愚,β良,δ良
12333,1良,2愚,γ良,δ愚
12334,1良,2愚,γ良,γ良
12335,1良,2愚,γ良,δ良
12336,1良,2愚,δ良,δ良
12337,1良,α愚,α愚,α愚
12338,1良,α愚,α愚,β愚
12339,1良,α愚,α愚,γ愚
12340,1良,α愚,α愚,δ愚
12341,1良,α愚,α愚,α良
12342,1良,α愚,α愚,β良
12343,1良,α愚,α愚,γ良
12344,1良,α愚,α愚,δ良
12345,1良,α愚,β愚,β愚
12346,1良,α愚,β愚,γ愚
12347,1良,α愚,β愚,δ愚
12348,1良,α愚,β愚,β良
12349,1良,α愚,β愚,γ良
12350,1良,α愚,β愚,δ良
12351,1良,α愚,γ愚,γ愚
12352,1良,α愚,γ愚,δ愚
12353,1良,α愚,γ愚,γ良
12354,1良,α愚,γ愚,δ良
12355,1良,α愚,δ愚,δ愚
12356,1良,α愚,δ愚,δ良
12357,1良,α愚,α良,β愚
12358,1良,α愚,α良,γ愚
12359,1良,α愚,α良,δ愚
12360,1良,α愚,α良,α良
12361,1良,α愚,α良,β良
12362,1良,α愚,α良,γ良
12363,1良,α愚,α良,δ良
12364,1良,α愚,β良,γ愚
12365,1良,α愚,β良,δ愚
12366,1良,α愚,β良,β良
12367,1良,α愚,β良,γ良
12368,1良,α愚,β良,δ良
12369,1良,α愚,γ良,δ愚
12370,1良,α愚,γ良,γ良
12371,1良,α愚,γ良,δ良
12372,1良,α愚,δ良,δ良
12373,1良,β愚,β愚,β愚
12374,1良,β愚,β愚,γ愚
12375,1良,β愚,β愚,δ愚
12376,1良,β愚,β愚,β良
12377,1良,β愚,β愚,γ良
12378,1良,β愚,β愚,δ良
12379,1良,β愚,γ愚,γ愚
12380,1良,β愚,γ愚,δ愚
12381,1良,β愚,γ愚,γ良
12382,1良,β愚,γ愚,δ良
12383,1良,β愚,δ愚,δ愚
12384,1良,β愚,δ愚,δ良
12385,1良,β愚,β良,γ愚
12386,1良,β愚,β良,δ愚
12387,1良,β愚,β良,β良
12388,1良,β愚,β良,γ良
12389,1良,β愚,β良,δ良
12390,1良,β愚,γ良,δ愚
12391,1良,β愚,γ良,γ良
12392,1良,β愚,γ良,δ良
12393,1良,β愚,δ良,δ良
12394,1良,γ愚,γ愚,γ愚
12395,1良,γ愚,γ愚,δ愚
12396,1良,γ愚,γ愚,γ良
12397,1良,γ愚,γ愚,δ良
12398,1良,γ愚,δ愚,δ愚
12399,1良,γ愚,δ愚,δ良
12400,1良,γ愚,γ良,δ愚
12401,1良,γ愚,γ良,γ良
12402,1良,γ愚,γ良,δ良
12403,1良,γ愚,δ良,δ良
12404,1良,δ愚,δ愚,δ愚
12405,1良,δ愚,δ愚,δ良
12406,1良,δ愚,δ良,δ良
12407,1良,1良,F2愚,F2愚
12408,1良,1良,F2愚,F3愚
12409,1良,1良,F2愚,F2良
12410,1良,1良,F2愚,F3良
12411,1良,1良,F2愚,1.7愚
12412,1良,1良,F2愚,2愚
12413,1良,1良,F2愚,α愚
12414,1良,1良,F2愚,β愚
12415,1良,1良,F2愚,γ愚
12416,1良,1良,F2愚,δ愚
12417,1良,1良,F2愚,1良
12418,1良,1良,F2愚,1.7良
12419,1良,1良,F2愚,2良
12420,1良,1良,F2愚,α良
12421,1良,1良,F2愚,β良
12422,1良,1良,F2愚,γ良
12423,1良,1良,F2愚,δ良
12424,1良,1良,F3愚,F3愚
12425,1良,1良,F3愚,F3良
12426,1良,1良,F3愚,1.7愚
12427,1良,1良,F3愚,2愚
12428,1良,1良,F3愚,α愚
12429,1良,1良,F3愚,β愚
12430,1良,1良,F3愚,γ愚
12431,1良,1良,F3愚,δ愚
12432,1良,1良,F3愚,1良
12433,1良,1良,F3愚,1.7良
12434,1良,1良,F3愚,2良
12435,1良,1良,F3愚,α良
12436,1良,1良,F3愚,β良
12437,1良,1良,F3愚,γ良
12438,1良,1良,F3愚,δ良
12439,1良,1良,F2良,F3愚
12440,1良,1良,F2良,F2良
12441,1良,1良,F2良,F3良
12442,1良,1良,F2良,1.7愚
12443,1良,1良,F2良,2愚
12444,1良,1良,F2良,α愚
12445,1良,1良,F2良,β愚
12446,1良,1良,F2良,γ愚
12447,1良,1良,F2良,δ愚
12448,1良,1良,F2良,1良
12449,1良,1良,F2良,1.7良
12450,1良,1良,F2良,2良
12451,1良,1良,F2良,α良
12452,1良,1良,F2良,β良
12453,1良,1良,F2良,γ良
12454,1良,1良,F2良,δ良
12455,1良,1良,F3良,F3良
12456,1良,1良,F3良,1.7愚
12457,1良,1良,F3良,2愚
12458,1良,1良,F3良,α愚
12459,1良,1良,F3良,β愚
12460,1良,1良,F3良,γ愚
12461,1良,1良,F3良,δ愚
12462,1良,1良,F3良,1良
12463,1良,1良,F3良,1.7良
12464,1良,1良,F3良,2良
12465,1良,1良,F3良,α良
12466,1良,1良,F3良,β良
12467,1良,1良,F3良,γ良
12468,1良,1良,F3良,δ良
12469,1良,1良,1.7愚,F2愚
12470,1良,1良,1.7愚,F3愚
12471,1良,1良,1.7愚,F2良
12472,1良,1良,1.7愚,F3良
12473,1良,1良,1.7愚,1.7愚
12474,1良,1良,1.7愚,2愚
12475,1良,1良,1.7愚,α愚
12476,1良,1良,1.7愚,β愚
12477,1良,1良,1.7愚,γ愚
12478,1良,1良,1.7愚,δ愚
12479,1良,1良,1.7愚,1.7良
12480,1良,1良,1.7愚,2良
12481,1良,1良,1.7愚,α良
12482,1良,1良,1.7愚,β良
12483,1良,1良,1.7愚,γ良
12484,1良,1良,1.7愚,δ良
12485,1良,1良,2愚,F3愚
12486,1良,1良,2愚,F3良
12487,1良,1良,2愚,2愚
12488,1良,1良,2愚,α愚
12489,1良,1良,2愚,β愚
12490,1良,1良,2愚,γ愚
12491,1良,1良,2愚,δ愚
12492,1良,1良,2愚,2良
12493,1良,1良,2愚,α良
12494,1良,1良,2愚,β良
12495,1良,1良,2愚,γ良
12496,1良,1良,2愚,δ良
12497,1良,1良,α愚,α愚
12498,1良,1良,α愚,β愚
12499,1良,1良,α愚,γ愚
12500,1良,1良,α愚,δ愚
12501,1良,1良,α愚,α良
12502,1良,1良,α愚,β良
12503,1良,1良,α愚,γ良
12504,1良,1良,α愚,δ良
12505,1良,1良,β愚,β愚
12506,1良,1良,β愚,γ愚
12507,1良,1良,β愚,δ愚
12508,1良,1良,β愚,β良
12509,1良,1良,β愚,γ良
12510,1良,1良,β愚,δ良
12511,1良,1良,γ愚,γ愚
12512,1良,1良,γ愚,δ愚
12513,1良,1良,γ愚,γ良
12514,1良,1良,γ愚,δ良
12515,1良,1良,δ愚,δ愚
12516,1良,1良,δ愚,δ良
12517,1良,1良,1良,F2愚
12518,1良,1良,1良,F3愚
12519,1良,1良,1良,F2良
12520,1良,1良,1良,F3良
12521,1良,1良,1良,1.7愚
12522,1良,1良,1良,2愚
12523,1良,1良,1良,α愚
12524,1良,1良,1良,β愚
12525,1良,1良,1良,γ愚
12526,1良,1良,1良,δ愚
12527,1良,1良,1良,1良
12528,1良,1良,1良,1.7良
12529,1良,1良,1良,2良
12530,1良,1良,1良,α良
12531,1良,1良,1良,β良
12532,1良,1良,1良,γ良
12533,1良,1良,1良,δ良
12534,1良,1良,1.7良,F2愚
12535,1良,1良,1.7良,F3愚
12536,1良,1良,1.7良,F2良
12537,1良,1良,1.7良,F3良
12538,1良,1良,1.7良,2愚
12539,1良,1良,1.7良,α愚
12540,1良,1良,1.7良,β愚
12541,1良,1良,1.7良,γ愚
12542,1良,1良,1.7良,δ愚
12543,1良,1良,1.7良,1.7良
12544,1良,1良,1.7良,2良
12545,1良,1良,1.7良,α良
12546,1良,1良,1.7良,β良
12547,1良,1良,1.7良,γ良
12548,1良,1良,1.7良,δ良
12549,1良,1良,2良,F3愚
12550,1良,1良,2良,F3良
12551,1良,1良,2良,α愚
12552,1良,1良,2良,β愚
12553,1良,1良,2良,γ愚
12554,1良,1良,2良,δ愚
12555,1良,1良,2良,2良
12556,1良,1良,2良,α良
12557,1良,1良,2良,β良
12558,1良,1良,2良,γ良
12559,1良,1良,2良,δ良
12560,1良,1良,α良,β愚
12561,1良,1良,α良,γ愚
12562,1良,1良,α良,δ愚
12563,1良,1良,α良,α良
12564,1良,1良,α良,β良
12565,1良,1良,α良,γ良
12566,1良,1良,α良,δ良
12567,1良,1良,β良,γ愚
12568,1良,1良,β良,δ愚
12569,1良,1良,β良,β良
12570,1良,1良,β良,γ良
12571,1良,1良,β良,δ良
12572,1良,1良,γ良,δ愚
12573,1良,1良,γ良,γ良
12574,1良,1良,γ良,δ良
12575,1良,1良,δ良,δ良
12576,1良,1.7良,F2愚,F2愚
12577,1良,1.7良,F2愚,F3愚
12578,1良,1.7良,F2愚,F2良
12579,1良,1.7良,F2愚,F3良
12580,1良,1.7良,F2愚,2愚
12581,1良,1.7良,F2愚,α愚
12582,1良,1.7良,F2愚,β愚
12583,1良,1.7良,F2愚,γ愚
12584,1良,1.7良,F2愚,δ愚
12585,1良,1.7良,F2愚,1.7良
12586,1良,1.7良,F2愚,2良
12587,1良,1.7良,F2愚,α良
12588,1良,1.7良,F2愚,β良
12589,1良,1.7良,F2愚,γ良
12590,1良,1.7良,F2愚,δ良
12591,1良,1.7良,F3愚,F3愚
12592,1良,1.7良,F3愚,F3良
12593,1良,1.7良,F3愚,2愚
12594,1良,1.7良,F3愚,α愚
12595,1良,1.7良,F3愚,β愚
12596,1良,1.7良,F3愚,γ愚
12597,1良,1.7良,F3愚,δ愚
12598,1良,1.7良,F3愚,1.7良
12599,1良,1.7良,F3愚,2良
12600,1良,1.7良,F3愚,α良
12601,1良,1.7良,F3愚,β良
12602,1良,1.7良,F3愚,γ良
12603,1良,1.7良,F3愚,δ良
12604,1良,1.7良,F2良,F3愚
12605,1良,1.7良,F2良,F2良
12606,1良,1.7良,F2良,F3良
12607,1良,1.7良,F2良,2愚
12608,1良,1.7良,F2良,α愚
12609,1良,1.7良,F2良,β愚
12610,1良,1.7良,F2良,γ愚
12611,1良,1.7良,F2良,δ愚
12612,1良,1.7良,F2良,1.7良
12613,1良,1.7良,F2良,2良
12614,1良,1.7良,F2良,α良
12615,1良,1.7良,F2良,β良
12616,1良,1.7良,F2良,γ良
12617,1良,1.7良,F2良,δ良
12618,1良,1.7良,F3良,F3良
12619,1良,1.7良,F3良,2愚
12620,1良,1.7良,F3良,α愚
12621,1良,1.7良,F3良,β愚
12622,1良,1.7良,F3良,γ愚
12623,1良,1.7良,F3良,δ愚
12624,1良,1.7良,F3良,1.7良
12625,1良,1.7良,F3良,2良
12626,1良,1.7良,F3良,α良
12627,1良,1.7良,F3良,β良
12628,1良,1.7良,F3良,γ良
12629,1良,1.7良,F3良,δ良
12630,1良,1.7良,2愚,F3愚
12631,1良,1.7良,2愚,F3良
12632,1良,1.7良,2愚,2愚
12633,1良,1.7良,2愚,α愚
12634,1良,1.7良,2愚,β愚
12635,1良,1.7良,2愚,γ愚
12636,1良,1.7良,2愚,δ愚
12637,1良,1.7良,2愚,2良
12638,1良,1.7良,2愚,α良
12639,1良,1.7良,2愚,β良
12640,1良,1.7良,2愚,γ良
12641,1良,1.7良,2愚,δ良
12642,1良,1.7良,α愚,α愚
12643,1良,1.7良,α愚,β愚
12644,1良,1.7良,α愚,γ愚
12645,1良,1.7良,α愚,δ愚
12646,1良,1.7良,α愚,α良
12647,1良,1.7良,α愚,β良
12648,1良,1.7良,α愚,γ良
12649,1良,1.7良,α愚,δ良
12650,1良,1.7良,β愚,β愚
12651,1良,1.7良,β愚,γ愚
12652,1良,1.7良,β愚,δ愚
12653,1良,1.7良,β愚,β良
12654,1良,1.7良,β愚,γ良
12655,1良,1.7良,β愚,δ良
12656,1良,1.7良,γ愚,γ愚
12657,1良,1.7良,γ愚,δ愚
12658,1良,1.7良,γ愚,γ良
12659,1良,1.7良,γ愚,δ良
12660,1良,1.7良,δ愚,δ愚
12661,1良,1.7良,δ愚,δ良
12662,1良,1.7良,1.7良,F2愚
12663,1良,1.7良,1.7良,F3愚
12664,1良,1.7良,1.7良,F2良
12665,1良,1.7良,1.7良,F3良
12666,1良,1.7良,1.7良,2愚
12667,1良,1.7良,1.7良,α愚
12668,1良,1.7良,1.7良,β愚
12669,1良,1.7良,1.7良,γ愚
12670,1良,1.7良,1.7良,δ愚
12671,1良,1.7良,1.7良,1.7良
12672,1良,1.7良,1.7良,2良
12673,1良,1.7良,1.7良,α良
12674,1良,1.7良,1.7良,β良
12675,1良,1.7良,1.7良,γ良
12676,1良,1.7良,1.7良,δ良
12677,1良,1.7良,2良,F3愚
12678,1良,1.7良,2良,F3良
12679,1良,1.7良,2良,α愚
12680,1良,1.7良,2良,β愚
12681,1良,1.7良,2良,γ愚
12682,1良,1.7良,2良,δ愚
12683,1良,1.7良,2良,2良
12684,1良,1.7良,2良,α良
12685,1良,1.7良,2良,β良
12686,1良,1.7良,2良,γ良
12687,1良,1.7良,2良,δ良
12688,1良,1.7良,α良,β愚
12689,1良,1.7良,α良,γ愚
12690,1良,1.7良,α良,δ愚
12691,1良,1.7良,α良,α良
12692,1良,1.7良,α良,β良
12693,1良,1.7良,α良,γ良
12694,1良,1.7良,α良,δ良
12695,1良,1.7良,β良,γ愚
12696,1良,1.7良,β良,δ愚
12697,1良,1.7良,β良,β良
12698,1良,1.7良,β良,γ良
12699,1良,1.7良,β良,δ良
12700,1良,1.7良,γ良,δ愚
12701,1良,1.7良,γ良,γ良
12702,1良,1.7良,γ良,δ良
12703,1良,1.7良,δ良,δ良
12704,1良,2良,F3愚,F3愚
12705,1良,2良,F3愚,F3良
12706,1良,2良,F3愚,α愚
12707,1良,2良,F3愚,β愚
12708,1良,2良,F3愚,γ愚
12709,1良,2良,F3愚,δ愚
12710,1良,2良,F3愚,2良
12711,1良,2良,F3愚,α良
12712,1良,2良,F3愚,β良
12713,1良,2良,F3愚,γ良
12714,1良,2良,F3愚,δ良
12715,1良,2良,F3良,F3良
12716,1良,2良,F3良,α愚
12717,1良,2良,F3良,β愚
12718,1良,2良,F3良,γ愚
12719,1良,2良,F3良,δ愚
12720,1良,2良,F3良,2良
12721,1良,2良,F3良,α良
12722,1良,2良,F3良,β良
12723,1良,2良,F3良,γ良
12724,1良,2良,F3良,δ良
12725,1良,2良,α愚,α愚
12726,1良,2良,α愚,β愚
12727,1良,2良,α愚,γ愚
12728,1良,2良,α愚,δ愚
12729,1良,2良,α愚,α良
12730,1良,2良,α愚,β良
12731,1良,2良,α愚,γ良
12732,1良,2良,α愚,δ良
12733,1良,2良,β愚,β愚
12734,1良,2良,β愚,γ愚
12735,1良,2良,β愚,δ愚
12736,1良,2良,β愚,β良
12737,1良,2良,β愚,γ良
12738,1良,2良,β愚,δ良
12739,1良,2良,γ愚,γ愚
12740,1良,2良,γ愚,δ愚
12741,1良,2良,γ愚,γ良
12742,1良,2良,γ愚,δ良
12743,1良,2良,δ愚,δ愚
12744,1良,2良,δ愚,δ良
12745,1良,2良,2良,F3愚
12746,1良,2良,2良,F3良
12747,1良,2良,2良,α愚
12748,1良,2良,2良,β愚
12749,1良,2良,2良,γ愚
12750,1良,2良,2良,δ愚
12751,1良,2良,2良,2良
12752,1良,2良,2良,α良
12753,1良,2良,2良,β良
12754,1良,2良,2良,γ良
12755,1良,2良,2良,δ良
12756,1良,2良,α良,β愚
12757,1良,2良,α良,γ愚
12758,1良,2良,α良,δ愚
12759,1良,2良,α良,α良
12760,1良,2良,α良,β良
12761,1良,2良,α良,γ良
12762,1良,2良,α良,δ良
12763,1良,2良,β良,γ愚
12764,1良,2良,β良,δ愚
12765,1良,2良,β良,β良
12766,1良,2良,β良,γ良
12767,1良,2良,β良,δ良
12768,1良,2良,γ良,δ愚
12769,1良,2良,γ良,γ良
12770,1良,2良,γ良,δ良
12771,1良,2良,δ良,δ良
12772,1良,α良,β愚,β愚
12773,1良,α良,β愚,γ愚
12774,1良,α良,β愚,δ愚
12775,1良,α良,β愚,β良
12776,1良,α良,β愚,γ良
12777,1良,α良,β愚,δ良
12778,1良,α良,γ愚,γ愚
